ID,Longitude,Latitude,Timestamp,DAC,Original core file,Original synthetic file
6902909_213,-142.24308666666667,-8.167251666666667,2024-04-09T01:46:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_213.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_213.nc
6902909_213D,-141.76340666666667,-8.229096666666667,2024-03-30T22:54:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_213D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_213D.nc
6902909_212,-141.76035333333334,-8.229658333333333,2024-03-30T21:42:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_212.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_212.nc
6902909_212D,-141.66437666666667,-8.183051666666668,2024-03-20T17:31:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_212D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_212D.nc
6902909_211,-141.66256,-8.182893333333332,2024-03-20T16:20:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_211.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_211.nc
6902909_211D,-141.52857833333334,-7.780415,2024-03-10T22:55:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_211D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_211D.nc
6902909_210,-141.52813833333335,-7.779641666666667,2024-03-10T21:44:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_210.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_210.nc
6902909_210D,-141.22802333333334,-7.551278333333333,2024-02-29T02:57:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_210D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_210D.nc
6902909_209,-141.22675166666667,-7.550638333333334,2024-02-29T01:44:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_209.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_209.nc
6902909_209D,-141.11484333333334,-7.659211666666667,2024-02-19T22:30:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_209D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_209D.nc
6902909_208,-141.11393833333332,-7.659761666666666,2024-02-19T21:20:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_208.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_208.nc
6902909_208D,-141.25278666666668,-7.817433333333334,2024-02-09T18:05:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_208D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_208D.nc
6902909_207,-141.25435166666668,-7.817441666666666,2024-02-09T16:50:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_207.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_207.nc
6902909_207D,-141.32383833333333,-7.807745,2024-01-30T22:48:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_207D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_207D.nc
6902909_206,-141.32215,-7.807033333333333,2024-01-30T21:36:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_206.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_206.nc
6902909_206D,-141.24837333333335,-7.652733333333334,2024-01-20T02:41:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_206D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_206D.nc
6902909_205,-141.24516833333334,-7.6516633333333335,2024-01-20T01:28:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_205.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_205.nc
6902909_205D,-141.17357833333332,-7.57946,2024-01-10T22:00:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_205D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_205D.nc
6902909_204,-141.17235666666667,-7.577,2024-01-10T20:44:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_204.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_204.nc
6902909_204D,-141.25114666666667,-7.708383333333334,2023-12-31T18:01:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_204D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_204D.nc
6902909_203,-141.24962166666666,-7.705668333333334,2023-12-31T16:50:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_203.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_203.nc
6902909_203D,-141.37009333333333,-7.864248333333333,2023-12-21T21:54:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_203D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_203D.nc
6902909_202,-141.37017166666666,-7.863833333333333,2023-12-21T20:42:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_202.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_202.nc
6902909_202D,-141.21017166666667,-8.266718333333333,2023-12-11T02:40:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_202D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_202D.nc
6902909_201,-141.20677666666666,-8.266128333333333,2023-12-11T01:27:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_201.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_201.nc
6902909_201D,-141.12394333333333,-8.348698333333333,2023-12-01T22:03:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_201D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_201D.nc
6902909_200,-141.12245333333334,-8.348226666666667,2023-12-01T20:52:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_200.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_200.nc
6902909_200D,-140.97167333333334,-8.460993333333333,2023-11-21T16:46:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_200D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_200D.nc
6902909_199,-140.97179833333334,-8.461125,2023-11-21T15:34:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_199.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_199.nc
6902909_199D,-140.79153,-8.593823333333333,2023-11-11T21:56:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_199D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_199D.nc
6902909_198,-140.790765,-8.59337,2023-11-11T20:46:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_198.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_198.nc
6902909_198D,-140.86888666666667,-8.780446666666666,2023-11-01T03:04:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_198D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_198D.nc
6902909_197,-140.86963833333334,-8.779883333333334,2023-11-01T01:48:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_197.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_197.nc
6902909_197D,-140.97969,-8.850448333333333,2023-10-22T21:59:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_197D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_197D.nc
6902909_196,-140.97916166666667,-8.85127,2023-10-22T20:48:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_196.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_196.nc
6902909_196D,-141.060885,-8.82004,2023-10-12T17:36:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_196D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_196D.nc
6902909_195,-141.05854166666666,-8.819108333333334,2023-10-12T16:23:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_195.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_195.nc
6902909_195D,-141.12979166666668,-8.797766666666666,2023-10-02T21:53:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_195D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_195D.nc
6902909_194,-141.12966666666668,-8.796125,2023-10-02T20:40:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_194.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_194.nc
6902909_194D,-141.25380166666667,-8.859401666666667,2023-09-22T02:53:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_194D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_194D.nc
6902909_193,-141.25348166666666,-8.857083333333334,2023-09-22T01:40:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_193.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_193.nc
6902909_193D,-141.49390166666666,-8.96631,2023-09-12T21:38:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_193D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_193D.nc
6902909_192,-141.492315,-8.96499,2023-09-12T20:26:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_192.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_192.nc
6902909_192D,-141.65137833333333,-8.980146666666666,2023-09-02T17:48:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_192D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_192D.nc
6902909_191,-141.65283833333334,-8.977818333333333,2023-09-02T16:40:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_191.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_191.nc
6902909_191D,-141.69752166666666,-8.984256666666667,2023-08-23T23:01:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_191D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_191D.nc
6902909_190,-141.69997833333332,-8.980106666666666,2023-08-23T21:48:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_190.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_190.nc
6902909_190D,-141.91136833333334,-9.098058333333332,2023-08-13T02:38:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_190D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_190D.nc
6902909_189,-141.910635,-9.097955,2023-08-13T01:25:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_189.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_189.nc
6902909_189D,-142.09589333333332,-9.112553333333333,2023-08-03T23:00:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_189D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_189D.nc
6902909_188,-142.09695166666666,-9.114395,2023-08-03T21:48:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_188.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_188.nc
6902909_188D,-142.20076333333333,-8.919883333333333,2023-07-24T17:55:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_188D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_188D.nc
6902909_187,-142.19929333333334,-8.919818333333334,2023-07-24T16:42:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_187.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_187.nc
6902909_187D,-142.20098833333333,-8.722438333333333,2023-07-14T22:34:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_187D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_187D.nc
6902909_186,-142.19923833333334,-8.72291,2023-07-14T21:19:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_186.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_186.nc
6902909_186D,-142.09290833333333,-8.586048333333334,2023-07-04T03:00:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_186D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_186D.nc
6902909_185,-142.09037,-8.586103333333334,2023-07-04T01:46:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_185.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_185.nc
6902909_185D,-141.96832333333333,-8.42989,2023-06-24T22:00:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_185D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_185D.nc
6902909_184,-141.965745,-8.428545,2023-06-24T20:46:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_184.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_184.nc
6902909_184D,-141.79354166666667,-8.25434,2023-06-14T17:35:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_184D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_184D.nc
6902909_183,-141.79339666666667,-8.251786666666666,2023-06-14T16:25:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_183.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_183.nc
6902909_183D,-141.68231666666668,-8.177128333333334,2023-06-04T21:54:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_183D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_183D.nc
6902909_182,-141.67979166666666,-8.17742,2023-06-04T20:44:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_182.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_182.nc
6902909_182D,-141.68079,-8.14663,2023-05-25T02:57:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/R6902909_182D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SR6902909_182D.nc
6902909_181,-141.68236333333334,-8.147213333333333,2023-05-25T01:45:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_181.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_181.nc
6902909_181D,-141.74789166666667,-8.171873333333334,2023-05-15T21:40:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_181D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_181D.nc
6902909_180,-141.74681,-8.171145,2023-05-15T20:29:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_180.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_180.nc
6902909_180D,-141.79780833333334,-8.393505,2023-05-05T18:04:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_180D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_180D.nc
6902909_179,-141.793345,-8.393161666666666,2023-05-05T16:52:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_179.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_179.nc
6902909_179D,-141.82797,-8.52162,2023-04-25T21:51:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_179D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_179D.nc
6902909_178,-141.82542333333333,-8.521363333333333,2023-04-25T20:40:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_178.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_178.nc
6902909_178D,-141.86588333333333,-8.480646666666667,2023-04-15T02:31:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_178D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_178D.nc
6902909_177,-141.86560833333334,-8.482665,2023-04-15T01:22:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_177.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_177.nc
6902909_177D,-141.915735,-8.402628333333332,2023-04-05T22:59:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_177D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_177D.nc
6902909_176,-141.91341666666668,-8.402245,2023-04-05T21:46:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_176.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_176.nc
6902909_176D,-142.030155,-8.61773,2023-03-26T17:52:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_176D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_176D.nc
6902909_175,-142.02845,-8.61797,2023-03-26T16:40:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_175.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_175.nc
6902909_175D,-142.307575,-8.8261,2023-03-16T22:32:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_175D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_175D.nc
6902909_174,-142.30431,-8.825886666666667,2023-03-16T21:18:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_174.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_174.nc
6902909_174D,-142.65027,-8.762993333333334,2023-03-06T02:55:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_174D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_174D.nc
6902909_173,-142.646255,-8.760895,2023-03-06T01:42:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_173.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_173.nc
6902909_173D,-142.90430333333333,-8.640275,2023-02-24T22:55:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_173D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_173D.nc
6902909_172,-142.90213666666668,-8.639101666666667,2023-02-24T21:42:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_172.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_172.nc
6902909_172D,-142.95594666666668,-8.660135,2023-02-14T17:29:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_172D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_172D.nc
6902909_171,-142.95424166666666,-8.660235,2023-02-14T16:19:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_171.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_171.nc
6902909_171D,-142.87232,-8.798988333333334,2023-02-04T22:38:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_171D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_171D.nc
6902909_170,-142.86906666666667,-8.799376666666667,2023-02-04T21:26:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_170.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_170.nc
6902909_170D,-142.84291833333333,-8.960836666666667,2023-01-25T02:53:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_170D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_170D.nc
6902909_169,-142.84199666666666,-8.957605,2023-01-25T01:42:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_169.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_169.nc
6902909_169D,-142.95280666666667,-9.134563333333332,2023-01-15T22:32:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_169D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_169D.nc
6902909_168,-142.950685,-9.134628333333334,2023-01-15T21:22:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_168.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_168.nc
6902909_168D,-143.111795,-9.142478333333333,2023-01-05T18:03:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_168D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_168D.nc
6902909_167,-143.10881166666667,-9.142885,2023-01-05T16:50:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_167.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_167.nc
6902909_167D,-143.31435,-9.080885,2022-12-26T23:01:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_167D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_167D.nc
6902909_166,-143.31334333333334,-9.080368333333332,2022-12-26T21:50:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_166.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_166.nc
6902909_166D,-143.61712666666668,-8.914008333333333,2022-12-16T02:39:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_166D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_166D.nc
