Section Distance [km];Depth;Fluorescence;Estimated-Measured Fluorescence
49.56214;105.94240;0.34010;-0.02246
49.56214;105.21320;0.36500;-0.03288
49.56214;104.76330;0.34530;-0.01446
49.59617;114.17720;0.39020;-0.06981
49.59617;113.36170;0.34030;-0.02813
49.59617;112.71500;0.34370;-0.04808
49.59617;111.92500;0.30970;-0.02160
49.59617;111.07260;0.33350;-0.04262
49.59617;110.16390;0.29330;-0.01229
49.59617;109.28350;0.29950;-0.01211
49.59617;108.53870;0.31580;-0.01745
49.63020;123.18220;0.24580;-0.03894
49.63020;122.04870;0.23780;-0.02359
49.63020;121.05120;0.26630;-0.03033
49.63020;120.14230;0.28800;-0.02610
49.63020;119.03230;0.32860;-0.05034
49.63020;117.83300;0.30320;-0.02313
49.63020;116.97590;0.29760;-0.01771
49.63020;116.17090;0.31110;-0.02764
49.63020;115.25310;0.30100;-0.00322
49.66423;133.18620;0.18760;-0.01681
49.66423;131.66029;0.18750;-0.01457
49.66423;130.56360;0.19280;-0.00513
49.66423;129.77760;0.24480;-0.04488
49.66423;128.87610;0.22520;-0.02722
49.66423;127.45220;0.23220;-0.03302
49.66423;125.94440;0.23690;-0.03417
49.66423;124.91810;0.23550;-0.03122
49.66423;124.10700;0.23000;-0.02553
49.69826;147.24710;0.13710;-0.01658
49.69826;146.19330;0.14880;-0.02492
49.69826;144.96820;0.14160;-0.01752
49.69826;143.66080;0.14250;-0.01616
49.69826;142.38660;0.14800;-0.01768
49.69826;141.01860;0.15140;-0.01827
49.69826;139.60190;0.16660;-0.02543
49.69826;138.14400;0.17190;-0.01326
49.69826;136.94690;0.20270;-0.03346
49.69826;135.91560;0.18840;-0.01670
49.69826;134.56310;0.21080;-0.03514
49.73228;161.96870;0.06140;-0.00373
49.73228;161.30721;0.06440;-0.00652
49.73228;160.42780;0.06890;-0.00934
49.73228;159.47810;0.07540;-0.01309
49.73228;158.80440;0.07120;-0.00690
49.73228;158.02850;0.08690;-0.02058
49.73228;156.92790;0.08670;-0.01832
49.73228;155.19540;0.10500;-0.02896
49.73228;153.65700;0.13380;-0.03456
49.73228;152.84470;0.14840;-0.03644
49.73228;151.92140;0.15620;-0.04112
49.73228;150.40140;0.13150;-0.01796
49.73228;148.67540;0.12150;-0.00588
49.76631;169.11510;0.05040;-0.00084
49.76631;169.23080;0.04990;-0.00021
49.76631;169.30070;0.05030;-0.00054
49.76631;169.32860;0.05020;-0.00041
49.76631;168.85789;0.05060;-0.00100
49.76631;167.98219;0.05080;-0.00103
49.76631;167.31140;0.05810;-0.00797
49.76631;166.65131;0.05150;-0.00091
49.76631;166.07111;0.05060;0.00026
49.76631;165.26511;0.05250;-0.00144
49.76631;164.42670;0.05780;-0.00470
49.76631;163.61700;0.06030;-0.00469
49.76631;162.91150;0.06900;-0.01247
49.76631;162.40421;0.06710;-0.00990
49.80034;170.41209;0.04930;0.00162
49.80034;170.24001;0.05990;-0.00917
49.80034;169.86110;0.04900;0.00131
49.80034;169.36501;0.05500;-0.00525
49.80034;169.37730;0.04920;0.00057
49.80034;169.50450;0.04870;0.00121
49.80034;169.42760;0.05320;-0.00338
49.80034;169.31200;0.04740;0.00230
49.80034;168.98289;0.04510;0.00439
49.80034;168.87469;0.04580;0.00371
49.80034;169.07500;0.04920;0.00028
49.80034;169.18010;0.05040;-0.00085
49.80034;169.09641;0.04800;0.00147
49.80034;168.95270;0.05000;-0.00050
49.80034;168.92149;0.05010;-0.00059
49.80034;169.01100;0.04820;0.00129
49.83437;176.79320;0.05000;-0.00368
49.83437;175.99890;0.04490;0.00209
49.83437;175.39751;0.04540;0.00156
49.83437;175.41631;0.05220;-0.00523
49.83437;175.34190;0.04660;0.00034
49.83437;174.67081;0.04690;-0.00020
49.83437;173.87650;0.04690;0.00043
49.83437;173.52350;0.05100;-0.00329
49.83437;173.68240;0.04670;0.00084
49.83437;173.37100;0.04830;-0.00042
49.83437;172.78210;0.04980;-0.00105
49.83437;172.34821;0.05520;-0.00573
49.83437;172.02660;0.04940;0.00061
49.83437;171.91901;0.05240;-0.00221
49.83437;171.62740;0.05590;-0.00546
49.83437;171.40370;0.05170;-0.00118
49.83437;171.10110;0.05280;-0.00216
49.83437;170.57179;0.04910;0.00175
49.83437;170.29230;0.05170;-0.00100
49.86840;188.71440;0.03890;-0.00111
49.86840;188.21970;0.03800;-0.00049
49.86840;187.61031;0.03700;0.00017
49.86840;186.82500;0.03700;0.00024
49.86840;186.22549;0.03590;0.00148
49.86840;185.64020;0.03690;0.00112
49.86840;185.13910;0.03950;-0.00093
49.86840;184.63429;0.03990;-0.00080
49.86840;183.99890;0.03950;0.00027
49.86840;183.36430;0.03970;0.00051
49.86840;182.82060;0.04230;-0.00188
49.86840;182.35609;0.04480;-0.00420
49.86840;181.79990;0.04090;-0.00007
49.86840;181.32899;0.04240;-0.00139
49.86840;180.66991;0.04080;0.00086
49.86840;180.18500;0.04570;-0.00344
49.86840;179.70039;0.04370;-0.00080
49.86840;179.18880;0.04600;-0.00231
49.86840;178.78790;0.04260;0.00171
49.86840;178.30251;0.04670;-0.00176
49.86840;177.80450;0.04840;-0.00298
49.86840;177.41901;0.04760;-0.00181
49.86840;177.15550;0.04500;0.00104
49.90243;201.26961;0.03770;-10000000000.00000
49.90243;202.08160;0.03790;-10000000000.00000
49.90243;202.53571;0.03550;-10000000000.00000
49.90243;202.55630;0.03540;-10000000000.00000
49.90243;202.56889;0.03990;-10000000000.00000
49.90243;202.49330;0.03750;-10000000000.00000
49.90243;202.45370;0.03810;-10000000000.00000
49.90243;201.85091;0.03520;-10000000000.00000
49.90243;201.56059;0.03770;-10000000000.00000
49.90243;201.03590;0.04200;-10000000000.00000
49.90243;200.16789;0.03890;-0.00133
49.90243;199.46471;0.03660;0.00029
49.90243;198.97290;0.03690;-0.00042
49.90243;198.17680;0.03600;0.00002
49.90243;197.05710;0.03970;-0.00338
49.90243;196.03830;0.03850;-0.00261
49.90243;195.48740;0.03740;-0.00152
49.90243;195.27530;0.03420;0.00178
49.90243;194.70110;0.03510;0.00114
49.90243;193.49710;0.04090;-0.00288
49.90243;192.36780;0.03770;0.00054
49.90243;192.05760;0.03860;-0.00019
49.90243;191.63400;0.04170;-0.00301
49.90243;190.98219;0.03850;0.00044
49.90243;189.94110;0.03840;-0.00021
49.90243;189.31500;0.03750;0.00049
49.93646;190.39870;0.03850;0.00002
49.93646;191.78850;0.03680;0.00179
49.93646;193.33121;0.03600;0.00207
49.93646;194.52190;0.03670;-0.00025
49.93646;195.48511;0.03550;0.00039
49.93646;196.31700;0.03190;0.00415
49.93646;197.45520;0.03450;0.00166
49.93646;198.59689;0.03490;0.00136
49.93646;199.50330;0.03780;-0.00086
49.93646;200.11520;0.03600;0.00152
49.93646;200.56300;0.03660;-10000000000.00000
49.97048;180.53281;0.03980;0.00205
49.97048;181.35249;0.03780;0.00323
49.97048;182.18491;0.03960;0.00112
49.97048;183.16400;0.03730;0.00308
49.97048;184.52330;0.03810;0.00122
49.97048;185.94479;0.04080;-0.00303
49.97048;187.17120;0.03620;0.00102
49.97048;188.20590;0.03740;0.00016
49.97048;189.32339;0.03680;0.00121
50.00451;174.05730;0.04630;0.00071
50.00451;174.99181;0.04710;-0.00022
50.00451;175.92780;0.04600;0.00128
50.00451;176.59550;0.04390;0.00277
50.00451;177.28300;0.04540;0.00063
50.00451;178.08051;0.04160;0.00363
50.00451;179.30029;0.04170;0.00186
50.03854;170.02910;0.04810;0.00184
50.03854;170.68730;0.04290;0.00744
50.03854;171.34990;0.04810;0.00199
50.03854;171.91991;0.04560;0.00415
50.03854;172.58051;0.04530;0.00340
50.03854;173.25270;0.04330;0.00439
50.07257;166.17500;0.04670;0.00315
50.07257;166.94859;0.04660;0.00290
50.07257;167.52750;0.04840;0.00076
50.07257;167.92200;0.04790;0.00110
50.07257;168.49020;0.04560;0.00333
50.07257;169.19591;0.04420;0.00475
50.10660;163.15800;0.04720;0.00694
50.10660;163.75700;0.04860;0.00490
50.10660;164.34500;0.04760;0.00424
50.10660;164.84869;0.04950;0.00092
50.10660;165.12331;0.04830;0.00158
50.10660;165.48650;0.05070;-0.00086
50.14063;160.52850;0.05190;0.00488
50.14063;160.99260;0.04990;0.00552
50.14063;161.41460;0.04700;0.00816
50.14063;161.83000;0.04880;0.00610
50.14063;162.38640;0.04500;0.00955
50.14063;162.75121;0.05090;0.00336
50.17466;157.43210;0.05590;0.00832
50.17466;158.06760;0.05440;0.00879
50.17466;158.53470;0.05380;0.00838
50.17466;158.94820;0.05340;0.00771
50.17466;159.39281;0.05320;0.00675
50.17466;160.04030;0.05280;0.00528
50.20868;154.61720;0.06420;0.01296
50.20868;155.27620;0.05790;0.01130
50.20868;155.89619;0.05580;0.00931
50.20868;156.38251;0.05580;0.00916
50.20868;156.82359;0.05640;0.00841
50.24271;151.61340;0.09320;0.01849
50.24271;152.20261;0.09610;0.01296
50.24271;152.70731;0.08390;0.02276
50.24271;153.22050;0.08460;0.01599
50.24271;153.69820;0.07710;0.01454
50.24271;154.09270;0.08010;0.00415
50.27674;149.01089;0.11380;0.00000
50.27674;149.69640;0.10840;0.00430
50.27674;150.18250;0.10490;0.00703
50.27674;150.67110;0.10300;0.00861
50.27674;151.23590;0.10440;0.00709
50.31077;145.23199;0.11120;0.01087
50.31077;145.98250;0.10930;0.01256
50.31077;146.50270;0.11000;0.01167
50.31077;147.02760;0.10740;0.01201
50.31077;147.63950;0.11600;0.00079
50.31077;148.34689;0.10760;0.00748
50.34480;141.24850;0.12020;0.01021
50.34480;142.01230;0.11780;0.00972
50.34480;142.73790;0.11490;0.01011
50.34480;143.43069;0.11380;0.00955
50.34480;144.00780;0.12070;0.00136
50.34480;144.55290;0.11020;0.01183
50.37883;137.31310;0.14750;0.01580
50.37883;138.18950;0.14040;0.01432
50.37883;139.12131;0.12760;0.01543
50.37883;139.84531;0.12920;0.00857
50.37883;140.54739;0.11890;0.01457
50.41286;132.74930;0.16330;0.00755
50.41286;133.66071;0.15210;0.02036
50.41286;134.66550;0.15940;0.01269
50.41286;135.62981;0.14310;0.02551
50.41286;136.41479;0.15370;0.01464
50.44688;126.74660;0.17850;0.01956
50.44688;127.74730;0.17180;0.02361
50.44688;128.79980;0.16870;0.02627
50.44688;129.84100;0.16130;0.03585
50.44688;130.93761;0.16420;0.01797
50.44688;131.96300;0.15920;0.01071
50.48091;121.99420;0.18260;0.02699
50.48091;122.92620;0.17920;0.02510
50.48091;123.94500;0.16060;0.04193
50.48091;125.00510;0.17550;0.02669
50.48091;125.91160;0.18270;0.01766
50.51494;116.64070;0.25990;0.01491
50.51494;117.50010;0.24110;0.03117
50.51494;118.52880;0.24750;0.02501
50.51494;119.44810;0.23380;0.03220
50.51494;120.28330;0.23120;0.01879
50.51494;121.08180;0.20010;0.02770
50.54897;112.21370;0.24850;0.03423
50.54897;112.94540;0.25800;0.04036
50.54897;113.97330;0.28830;0.03885
50.54897;115.08720;0.25450;0.04828
50.54897;115.97380;0.26480;0.01597
50.58300;107.54760;0.27890;0.02273
50.58300;108.20700;0.27190;0.02585
50.58300;108.95330;0.26470;0.01934
50.58300;109.85870;0.26210;0.01196
50.58300;110.73990;0.25780;0.02211
50.58300;111.54990;0.25070;0.02713
50.61703;103.92150;0.29290;0.03194
50.61703;104.54080;0.29270;0.02918
50.61703;105.37140;0.28860;0.03033
50.61703;106.20630;0.27580;0.02702
50.61703;106.90800;0.27800;0.02442
50.65106;100.10240;0.33530;0.02573
50.65106;100.73910;0.35850;0.00353
50.65106;101.51810;0.29570;0.04845
50.65106;102.09600;0.30200;0.03280
50.65106;102.69580;0.29890;0.02994
50.65106;103.26930;0.31020;0.01842
50.68508;97.52020;0.35510;0.04785
50.68508;98.04250;0.37880;0.02625
50.68508;98.61100;0.36000;0.02805
50.68508;99.09410;0.36460;0.01037
50.68508;99.60710;0.34230;0.02069
50.71911;94.46230;0.41940;0.03105
50.71911;94.92360;0.41460;0.02383
50.71911;95.51790;0.39370;0.03097
50.71911;96.17860;0.39240;0.02641
50.71911;96.80890;0.36930;0.03680
50.71911;97.09020;0.36080;0.03923
50.75314;92.43090;0.43440;0.06079
50.75314;92.98180;0.44510;0.03282
50.75314;93.59370;0.41280;0.05039
50.75314;94.06430;0.42960;0.02566
50.75314;94.32610;0.44390;0.00725
50.78717;90.74610;0.52860;0.01340
50.78717;91.04770;0.51620;0.01723
50.78717;91.39320;0.49220;0.03240
50.78717;91.60060;0.48990;0.02954
50.78717;91.70150;0.48580;0.03112
50.78717;91.95780;0.48160;0.02892
50.82120;89.26390;0.53550;0.04140
50.82120;89.55640;0.55040;0.02527
50.82120;89.54440;0.54200;0.03403
50.82120;89.69470;0.54230;0.02918
50.82120;89.99400;0.51750;0.04491
50.82120;90.29930;0.51780;0.03543
50.85523;87.98920;0.54630;0.05009
50.85523;88.11600;0.54950;0.04045
50.85523;88.17300;0.55580;0.03125
50.85523;88.40390;0.54260;0.03272
50.85523;88.86090;0.53970;0.02967
50.88926;86.36350;0.61210;0.07966
50.88926;86.71150;0.65240;0.02000
50.88926;86.84550;0.62800;0.03694
50.88926;86.76220;0.62550;0.04408
50.88926;87.13250;0.64770;-0.00034
50.88926;87.63410;0.58050;0.03460
50.92328;84.90110;0.72920;0.04583
50.92328;85.06030;0.72910;0.03831
50.92328;85.36870;0.73560;0.01614
50.92328;85.74520;0.64460;0.08345
50.92328;85.98010;0.62140;0.09186
50.95731;83.26790;0.77400;0.03414
50.95731;83.61130;0.78030;0.01323
50.95731;84.02480;0.76400;0.02793
50.95731;84.36460;0.76670;0.02674
50.95731;84.58950;0.79010;-0.00067
50.95731;84.74520;0.79430;-0.01240
50.99134;81.97680;0.77370;0.06011
50.99134;82.31980;0.78400;0.04148
50.99134;82.60680;0.76820;0.05670
50.99134;82.93630;0.77410;0.04776
50.99134;83.11400;0.76570;0.04867
51.02537;80.17560;0.85340;0.00448
51.02537;80.53880;0.86740;0.03072
51.02537;80.89950;0.82440;0.06988
51.02537;81.21620;0.88560;0.00532
51.02537;81.44420;0.81630;0.06005
51.02537;81.71060;0.77250;0.08218
51.05940;78.43540;0.68100;-0.15911
51.05940;78.74100;0.64260;-0.06471
51.05940;79.17920;0.73210;-0.06016
51.05940;79.62430;0.87180;-0.09729
51.05940;79.84160;0.86510;-0.05542
51.05940;79.96830;0.87840;-0.05120
51.09343;76.79950;0.28180;0.01074
51.09343;77.14590;0.32060;0.00267
51.09343;77.53640;0.42240;-0.04988
51.09343;77.79920;0.47490;-0.06194
51.09343;78.07140;0.66560;-0.21075
51.12746;74.78280;0.21360;0.00921
51.12746;75.40590;0.23140;0.00361
51.12746;75.70640;0.23340;0.01013
51.12746;75.91880;0.25190;-0.00210
51.12746;76.16270;0.25240;0.00466
51.12746;76.55430;0.26970;0.00056
51.16148;73.57640;0.20420;0.02378
51.16148;73.94530;0.21160;0.01374
51.16148;74.13370;0.20500;0.01899
51.16148;74.11270;0.21220;0.01194
51.16148;74.25800;0.20620;0.01730
51.19551;72.23570;0.20790;0.00204
51.19551;72.38270;0.20830;0.00532
51.19551;72.53200;0.20850;0.00887
51.19551;72.51850;0.20770;0.00933
51.19551;72.69010;0.21210;0.00862
51.19551;73.18130;0.21320;0.01324
51.22954;71.72420;0.20660;-0.00391
51.22954;71.82260;0.20310;-0.00157
51.22954;71.74120;0.20180;0.00069
51.22954;71.65870;0.18910;0.01437
51.22954;71.65210;0.19090;0.01264
51.22954;71.87680;0.19930;0.00171
51.26357;71.28400;0.20230;0.00582
51.26357;71.47980;0.21540;-0.00964
51.26357;71.40120;0.20780;-0.00110
51.26357;71.23800;0.20130;0.00737
51.26357;71.29220;0.19940;0.00862
51.26357;71.45540;0.20080;0.00525
51.29760;71.18030;0.20860;0.00103
51.29760;71.30700;0.21080;-0.00273
51.29760;71.23640;0.20380;0.00514
51.29760;71.14130;0.21560;-0.00549
51.29760;71.08240;0.20410;0.00631
51.33163;70.95380;0.20870;0.00127
51.33163;71.13300;0.20290;0.00758
51.33163;71.10820;0.20810;0.00269
51.33163;70.94830;0.20720;0.00274
51.33163;70.96310;0.20210;0.00792
51.33163;71.12440;0.21130;-0.00071
51.36566;70.59730;0.21180;-0.00352
51.36566;70.68980;0.21090;-0.00210
51.36566;70.75260;0.20320;0.00595
51.36566;70.67200;0.21260;-0.00390
51.36566;70.61550;0.21080;-0.00242
51.36566;70.70050;0.20530;0.00356
51.39968;69.84710;0.18510;0.00475
51.39968;70.03320;0.19460;0.00182
51.39968;69.89350;0.19620;-0.00471
51.39968;69.93020;0.19310;-0.00031
51.39968;70.09210;0.19400;0.00450
51.39968;70.39310;0.21130;-0.00379
51.43371;68.40790;0.19890;-0.02028
51.43371;68.69320;0.18820;-0.00550
51.43371;68.96430;0.18120;0.00236
51.43371;69.12990;0.20130;-0.01865
51.43371;69.23120;0.18270;-0.00060
51.43371;69.50580;0.18950;-0.00890
51.46774;66.92260;0.16130;-0.01105
51.46774;67.31460;0.17200;-0.01440
51.46774;67.52320;0.17080;-0.00865
51.46774;67.62200;0.17250;-0.00819
51.46774;67.87690;0.17130;-0.00144
51.46774;68.09380;0.17320;0.00107
51.50177;64.80830;0.13020;0.00172
51.50177;65.29730;0.13530;0.00015
51.50177;65.79160;0.14980;-0.00660
51.50177;66.00220;0.14200;0.00117
51.50177;65.96380;0.15100;-0.00782
51.50177;66.30360;0.15030;-0.00716
51.53580;63.04500;0.12230;0.00236
51.53580;63.37200;0.12870;0.00001
51.53580;63.63820;0.14310;-0.01197
51.53580;63.93470;0.13550;-0.00278
51.53580;64.36060;0.13250;0.00156
51.56983;60.26200;0.11710;-0.00521
51.56983;60.58700;0.11350;-0.00023
51.56983;61.18340;0.11640;0.00095
51.56983;61.52380;0.12940;-0.00969
51.56983;62.03600;0.11810;0.00493
51.56983;62.47500;0.11750;0.00449
51.60386;57.90580;0.10910;-0.00021
51.60386;58.17010;0.10820;0.00078
51.60386;58.46060;0.10950;0.00045
51.60386;58.85200;0.11090;0.00095
51.60386;59.38290;0.10910;0.00235
51.60386;59.89470;0.10880;0.00187
51.63789;56.38040;0.10360;0.00541
51.63789;56.48840;0.11210;-0.00237
51.63789;56.65500;0.11820;-0.00737
51.63789;56.90920;0.10760;0.00354
51.63789;57.30070;0.10980;-0.00010
51.63789;57.68850;0.10170;0.00725
51.67191;55.50640;0.10380;0.00246
51.67191;55.40080;0.11010;-0.00394
51.67191;55.42090;0.10850;-0.00232
51.67191;55.61920;0.10130;0.00507
51.67191;56.01720;0.11380;-0.00705
51.70594;54.73750;0.10650;-0.00297
51.70594;54.65050;0.10440;-0.00128
51.70594;54.65280;0.10340;-0.00027
51.70594;54.66460;0.10460;-0.00141
51.70594;55.00090;0.10040;0.00437
51.70594;55.27430;0.10330;0.00276
51.73997;54.42810;0.10270;-0.00008
51.73997;54.24100;0.10100;0.00154
51.73997;54.18740;0.10600;-0.00348
51.73997;54.41010;0.10250;0.00011
51.73997;54.55950;0.10620;-0.00344
51.73997;54.71480;0.10240;0.00109
51.77400;54.32260;0.10770;-0.00507
51.77400;54.34950;0.10230;0.00034
51.77400;54.37100;0.10400;-0.00135
51.77400;54.55690;0.10520;-0.00239
51.77400;54.52220;0.10390;-0.00118
51.80803;54.21230;0.09800;0.00464
51.80803;54.46660;0.10230;0.00046
51.80803;54.43590;0.10750;-0.00476
51.80803;54.41600;0.10300;-0.00026
51.80803;54.34880;0.09820;0.00450
51.80803;54.35060;0.10510;-0.00239
51.84206;54.36620;0.10020;0.00257
51.84206;54.22810;0.09820;0.00451
51.84206;54.08000;0.10130;0.00134
51.84206;54.05820;0.10100;0.00163
51.84206;54.05100;0.10250;0.00012
51.87609;53.77170;0.10310;-0.00059
51.87609;53.87400;0.10510;-0.00252
51.87609;53.74280;0.10080;0.00166
51.87609;53.70060;0.10240;-0.00001
51.87609;53.88770;0.09970;0.00289
51.87609;54.28230;0.10090;0.00189
51.91011;52.90250;0.09650;0.00441
51.91011;53.07930;0.10150;-0.00008
51.91011;53.12920;0.10410;-0.00260
51.91011;53.14290;0.11190;-0.01038
51.91011;53.17370;0.10010;0.00147
51.91011;53.46230;0.10070;0.00134
51.94414;51.86280;0.10310;-0.00458
51.94414;52.13220;0.09650;0.00235
51.94414;52.09910;0.09900;-0.00019
51.94414;52.25640;0.09960;-0.00060
51.94414;52.49980;0.09850;0.00118
51.97817;50.30830;0.09780;0.00105
51.97817;50.56730;0.09540;0.00440
51.97817;50.85200;0.10990;-0.00934
51.97817;51.07370;0.09800;0.00180
51.97817;51.17730;0.09850;0.00095
51.97817;51.50540;0.09670;0.00163
52.01220;49.10950;0.09370;-0.00024
52.01220;49.28630;0.09190;0.00173
52.01220;49.49740;0.09580;-0.00109
52.01220;49.74080;0.09330;0.00284
52.01220;50.03190;0.09760;0.00024
52.04623;47.62480;0.09610;-0.00492
52.04623;47.92000;0.08790;0.00407
52.04623;48.37220;0.09410;-0.00140
52.04623;48.44150;0.09040;0.00241
52.04623;48.61840;0.09350;-0.00043
52.04623;48.90290;0.09170;0.00163
52.08026;46.18110;0.09180;-0.00046
52.08026;46.35030;0.08820;0.00318
52.08026;46.69390;0.09010;0.00040
52.08026;46.96120;0.08810;0.00171
52.08026;47.12640;0.08980;-0.00011
52.08026;47.40800;0.08840;0.00217
52.11429;44.77140;0.09020;0.00063
52.11429;45.01590;0.08850;0.00234
52.11429;45.18070;0.08690;0.00397
52.11429;45.52960;0.08930;0.00163
52.11429;45.83510;0.09200;-0.00086
52.14831;43.30450;0.09390;-0.00256
52.14831;43.41140;0.09250;-0.00120
52.14831;43.65010;0.08650;0.00473
52.14831;43.92640;0.09050;0.00064
52.14831;44.23510;0.09170;-0.00066
52.14831;44.48030;0.08920;0.00176
52.18234;42.15760;0.09100;0.00046
52.18234;42.20910;0.09060;0.00089
52.18234;42.30920;0.08970;0.00185
52.18234;42.66970;0.09190;-0.00024
52.18234;43.16200;0.08910;0.00234
52.21637;41.03840;0.08640;0.00138
52.21637;41.02860;0.08980;-0.00204
52.21637;41.08810;0.08690;0.00109
52.21637;41.38120;0.08660;0.00273
52.21637;41.72200;0.09230;-0.00140
52.21637;42.11320;0.09740;-0.00594
52.25040;40.13970;0.08410;0.00190
52.25040;40.07220;0.09210;-0.00628
52.25040;40.19900;0.08620;-0.00003
52.25040;40.40090;0.08300;0.00363
52.25040;40.86420;0.08830;-0.00079
52.28443;39.38260;0.08530;-0.00076
52.28443;39.25480;0.08440;0.00028
52.28443;39.25030;0.08530;-0.00062
52.28443;39.57420;0.08470;-0.00017
52.28443;39.90090;0.08310;0.00232
52.28443;40.11110;0.08810;-0.00210
52.31846;38.58480;0.08270;0.00264
52.31846;38.61970;0.08520;0.00013
52.31846;38.59020;0.08590;-0.00056
52.31846;38.78460;0.08060;0.00468
52.31846;39.08940;0.08370;0.00126
52.31846;39.46930;0.08550;-0.00094
52.35249;38.05650;0.09790;-0.01238
52.35249;38.10620;0.08910;-0.00359
52.35249;38.31140;0.08730;-0.00183
52.35249;38.42860;0.08100;0.00446
52.35249;38.55050;0.08170;0.00374
52.38651;37.48420;0.08500;-0.00135
52.38651;37.46650;0.08470;-0.00111
52.38651;37.64840;0.08060;0.00368
52.38651;37.81520;0.08330;0.00161
52.38651;37.97340;0.08680;-0.00129
52.38651;38.11980;0.08200;0.00357
52.42054;36.95470;0.08440;-0.00154
52.42054;37.01350;0.07880;0.00403
52.42054;37.13400;0.08100;0.00177
52.42054;37.31180;0.08090;0.00216
52.42054;37.35100;0.08160;0.00161
52.45457;36.28520;0.08250;0.00082
52.45457;36.32660;0.08270;0.00058
52.45457;36.46150;0.08660;-0.00345
52.45457;36.46590;0.08360;-0.00045
52.45457;36.72950;0.08550;-0.00248
52.45457;36.86050;0.08160;0.00136
52.48860;35.25190;0.08680;-0.00213
52.48860;35.46300;0.08080;0.00350
52.48860;35.72730;0.08240;0.00147
52.48860;35.86790;0.08210;0.00164
52.48860;36.07080;0.08040;0.00315
52.52263;34.45750;0.08360;0.00209
52.52263;34.37280;0.08680;-0.00103
52.52263;34.58530;0.08510;0.00047
52.52263;34.98330;0.08150;0.00362
52.52263;35.12990;0.08550;-0.00063
52.52263;35.09570;0.08210;0.00283
52.55666;33.28450;0.08510;-0.00010
52.55666;33.55350;0.08240;0.00302
52.55666;33.87310;0.08490;0.00084
52.55666;34.16140;0.08680;-0.00085
52.55666;34.39360;0.09060;-0.00487
52.59069;32.16870;0.08790;-0.00577
52.59069;32.30440;0.08380;-0.00162
52.59069;32.73590;0.08200;0.00095
52.59069;33.08930;0.08530;-0.00104
52.59069;33.23130;0.08380;0.00098
52.59069;33.18900;0.09770;-0.01307
52.62471;31.11990;0.08360;-0.00198
52.62471;31.50190;0.08190;-0.00006
52.62471;31.66800;0.08340;-0.00146
52.62471;31.89010;0.07960;0.00244
52.62471;32.06260;0.08350;-0.00139
52.65874;30.22370;0.07960;0.00032
52.65874;30.37180;0.08060;-0.00035
52.65874;30.48390;0.08000;0.00049
52.65874;30.66280;0.07840;0.00249
